"Area_name","Value_label","Significance_England","Indicator_short_name","Time_period","Figure_ID","Hex_ID","Source","Fingertips_ID","Sex","Age","Life_course","At_ICT_level","Indicator_label","Polarity","x","y"
"Arun","197.5","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Chichester","197.5","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Crawley","197.5","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Horsham","197.5","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Mid Sussex","197.5","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Worthing","197.5","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Eastbourne","196.1","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Hastings","196.1","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Lewes","196.1","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Rother","196.1","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Wealden","196.1","Better","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"England","241.7","Not applicable","Emergency_admissions_pneumonia","2020/21","Living well 2",27,"OHID Fingertips",93574,,,,"CCG","emergency hospital admissions for pneumonia rate per 100,000 population","Lower is better",6,3
"Brighton and Hove North","34.5","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Brighton and Hove East","34.5","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Brighton and Hove West","34.5","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Brighton and Hove Central","34.5","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Brighton and Hove","34.5","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Adur","34","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Arun","34","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Chichester","34","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Crawley","34","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Horsham","34","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Mid Sussex","34","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Worthing","34","Better","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Eastbourne","41.1","Similar","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Hastings","41.1","Similar","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Lewes","41.1","Similar","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Rother","41.1","Similar","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Wealden","41.1","Similar","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"England","44.4","Not applicable","Emergency_admissions_asthma","2020/21","Living well 2",28,"OHID Fingertips",93573,,,,"CCG","emergency hospital admissions for asthma in adults per 100,000 population","Lower is better",7,3
"Brighton and Hove North","37.5%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Brighton and Hove East","37.5%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Brighton and Hove West","37.5%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Brighton and Hove Central","37.5%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Brighton and Hove","37.5%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Adur","39%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Arun","39%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Chichester","39%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Crawley","39%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Horsham","39%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Mid Sussex","39%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Worthing","39%","Similar","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Eastbourne","47.7%","Better","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Hastings","47.7%","Better","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Lewes","47.7%","Better","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Rother","47.7%","Better","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Wealden","47.7%","Better","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"England","40.6%","Not applicable","ASC_social_contact","2021/22","Ageing well",1,"OHID Fingertips",90280,,,,"UTLA","of adult social care clients aged 65+ who report as much social contact as they would like","Higher is better",1.5,1.5
"Brighton and Hove North","32.3%","Better","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Brighton and Hove East","32.3%","Better","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Brighton and Hove West","32.3%","Better","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Brighton and Hove Central","32.3%","Better","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Brighton and Hove","32.3%","Better","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Adur","24%","Worse","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Arun","24%","Worse","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Chichester","24%","Worse","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Crawley","24%","Worse","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Horsham","24%","Worse","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Mid Sussex","24%","Worse","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Worthing","24%","Worse","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Eastbourne","30%","Similar","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Hastings","30%","Similar","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Lewes","30%","Similar","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Rother","30%","Similar","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
"Wealden","30%","Similar","ASC_carers_social_contact","2021/22","Ageing well",2,"OHID Fingertips",90638,,,,"UTLA","of carers who had as much social contact as they would like","Higher is better",2.5,1.5
